stock_name,date,year,month,position
38.21 Montagu Private Equity LLP,2011-11,2011,11,0.0
38.21 Montagu Private Equity LLP,2011-12,2011,12,0.0
38.21 Montagu Private Equity LLP,2012-01,2012,1,0.0
38.21 Montagu Private Equity LLP,2012-02,2012,2,0.0
38.21 Montagu Private Equity LLP,2012-03,2012,3,0.0
38.21 Montagu Private Equity LLP,2012-04,2012,4,27340.0
38.21 Montagu Private Equity LLP,2012-05,2012,5,27340.0
38.21 Montagu Private Equity LLP,2012-06,2012,6,27340.0
38.21 Montagu Private Equity LLP,2012-07,2012,7,0.0
38.21 Montagu Private Equity LLP,2012-08,2012,8,0.0
38.21 Montagu Private Equity LLP,2012-09,2012,9,0.0
38.21 Montagu Private Equity LLP,2012-10,2012,10,0.0
38.21 Montagu Private Equity LLP,2012-11,2012,11,0.0
38.21 Montagu Private Equity LLP,2012-12,2012,12,0.0
38.21 Montagu Private Equity LLP,2013-01,2013,1,0.0
38.21 Montagu Private Equity LLP,2013-02,2013,2,0.0
38.21 Montagu Private Equity LLP,2013-03,2013,3,0.0
38.21 Montagu Private Equity LLP,2013-04,2013,4,0.0
38.21 Montagu Private Equity LLP,2013-05,2013,5,0.0
38.21 Montagu Private Equity LLP,2013-06,2013,6,0.0
38.21 Montagu Private Equity LLP,2013-07,2013,7,0.0
38.21 Montagu Private Equity LLP,2013-08,2013,8,0.0
38.21 Montagu Private Equity LLP,2013-09,2013,9,0.0
38.21 Montagu Private Equity LLP,2013-10,2013,10,0.0
38.21 Montagu Private Equity LLP,2013-11,2013,11,0.0
38.21 Montagu Private Equity LLP,2013-12,2013,12,0.0
38.21 Montagu Private Equity LLP,2014-01,2014,1,0.0
38.21 Montagu Private Equity LLP,2014-02,2014,2,0.0
38.21 Montagu Private Equity LLP,2014-03,2014,3,0.0
38.21 Montagu Private Equity LLP,2014-04,2014,4,0.0
38.21 Montagu Private Equity LLP,2014-05,2014,5,0.0
38.21 Montagu Private Equity LLP,2014-06,2014,6,0.0
38.21 Montagu Private Equity LLP,2014-07,2014,7,0.0
38.21 Montagu Private Equity LLP,2014-08,2014,8,0.0
38.21 Montagu Private Equity LLP,2014-09,2014,9,0.0
38.21 Montagu Private Equity LLP,2014-10,2014,10,0.0
38.21 Montagu Private Equity LLP,2014-11,2014,11,0.0
38.21 Montagu Private Equity LLP,2014-12,2014,12,0.0
38.21 Montagu Private Equity LLP,2015-01,2015,1,0.0
38.21 Montagu Private Equity LLP,2015-02,2015,2,0.0
38.21 Montagu Private Equity LLP,2015-03,2015,3,0.0
38.21 Montagu Private Equity LLP,2015-04,2015,4,0.0
38.21 Montagu Private Equity LLP,2015-05,2015,5,0.0
38.21 Montagu Private Equity LLP,2015-06,2015,6,0.0
38.21 Montagu Private Equity LLP,2015-07,2015,7,0.0
38.21 Montagu Private Equity LLP,2015-08,2015,8,0.0
38.21 Montagu Private Equity LLP,2015-09,2015,9,0.0
38.21 Montagu Private Equity LLP,2015-10,2015,10,0.0
38.21 Montagu Private Equity LLP,2015-11,2015,11,0.0
38.21 Montagu Private Equity LLP,2015-12,2015,12,0.0
38.21 Montagu Private Equity LLP,2016-01,2016,1,0.0
38.21 Montagu Private Equity LLP,2016-02,2016,2,0.0
38.21 Montagu Private Equity LLP,2016-03,2016,3,0.0
38.21 Montagu Private Equity LLP,2016-04,2016,4,0.0
38.21 Montagu Private Equity LLP,2016-05,2016,5,0.0
38.21 Montagu Private Equity LLP,2016-06,2016,6,0.0
38.21 Montagu Private Equity LLP,2016-07,2016,7,0.0
38.21 Montagu Private Equity LLP,2016-08,2016,8,0.0
38.21 Montagu Private Equity LLP,2016-09,2016,9,0.0
38.21 Montagu Private Equity LLP,2016-10,2016,10,0.0
38.21 Montagu Private Equity LLP,2016-11,2016,11,0.0
38.21 Montagu Private Equity LLP,2016-12,2016,12,0.0
38.21 Montagu Private Equity LLP,2017-01,2017,1,0.0
38.21 Montagu Private Equity LLP,2017-02,2017,2,0.0
38.21 Montagu Private Equity LLP,2017-03,2017,3,0.0
38.21 Montagu Private Equity LLP,2017-04,2017,4,19530.0
38.21 Montagu Private Equity LLP,2017-05,2017,5,19530.0
38.21 Montagu Private Equity LLP,2017-06,2017,6,19530.0
38.21 Montagu Private Equity LLP,2017-07,2017,7,18750.0
38.21 Montagu Private Equity LLP,2017-08,2017,8,18750.0
38.21 Montagu Private Equity LLP,2017-09,2017,9,18750.0
38.21 Montagu Private Equity LLP,2017-10,2017,10,17190.0
38.21 Montagu Private Equity LLP,2017-11,2017,11,17190.0
38.21 Montagu Private Equity LLP,2017-12,2017,12,17190.0
38.21 Montagu Private Equity LLP,2018-01,2018,1,20310.0
38.21 Montagu Private Equity LLP,2018-02,2018,2,20310.0
38.21 Montagu Private Equity LLP,2018-03,2018,3,20310.0
38.21 Montagu Private Equity LLP,2018-04,2018,4,0.0
38.21 Montagu Private Equity LLP,2018-05,2018,5,0.0
38.21 Montagu Private Equity LLP,2018-06,2018,6,0.0
38.21 Montagu Private Equity LLP,2018-07,2018,7,127340.0
38.21 Montagu Private Equity LLP,2018-08,2018,8,127340.0
38.21 Montagu Private Equity LLP,2018-09,2018,9,127340.0
38.21 Montagu Private Equity LLP,2018-10,2018,10,0.0
38.21 Montagu Private Equity LLP,2018-11,2018,11,0.0
38.21 Montagu Private Equity LLP,2018-12,2018,12,0.0
38.21 Montagu Private Equity LLP,2019-01,2019,1,0.0
38.21 Montagu Private Equity LLP,2019-02,2019,2,0.0
38.21 Montagu Private Equity LLP,2019-03,2019,3,0.0
38.21 Montagu Private Equity LLP,2019-04,2019,4,0.0
38.21 Montagu Private Equity LLP,2019-05,2019,5,0.0
38.21 Montagu Private Equity LLP,2019-06,2019,6,0.0
38.21 Montagu Private Equity LLP,2019-07,2019,7,38280.0
38.21 Montagu Private Equity LLP,2019-08,2019,8,38280.0
38.21 Montagu Private Equity LLP,2019-09,2019,9,38280.0
38.21 Montagu Private Equity LLP,2019-10,2019,10,10160.0
38.21 Montagu Private Equity LLP,2019-11,2019,11,10160.0
38.21 Montagu Private Equity LLP,2019-12,2019,12,10160.0
38.21 Montagu Private Equity LLP,2020-01,2020,1,35160.0
38.21 Montagu Private Equity LLP,2020-02,2020,2,35160.0
38.21 Montagu Private Equity LLP,2020-03,2020,3,35160.0
38.21 Montagu Private Equity LLP,2020-04,2020,4,25000.0
38.21 Montagu Private Equity LLP,2020-05,2020,5,25000.0
38.21 Montagu Private Equity LLP,2020-06,2020,6,25000.0
38.21 Montagu Private Equity LLP,2020-07,2020,7,0.0
38.21 Montagu Private Equity LLP,2020-08,2020,8,0.0
38.21 Montagu Private Equity LLP,2020-09,2020,9,0.0
38.21 Montagu Private Equity LLP,2020-10,2020,10,102340.0
38.21 Montagu Private Equity LLP,2020-11,2020,11,102340.0
38.21 Montagu Private Equity LLP,2020-12,2020,12,102340.0
38.21 Montagu Private Equity LLP,2021-01,2021,1,133590.0
38.21 Montagu Private Equity LLP,2021-02,2021,2,133590.0
38.21 Montagu Private Equity LLP,2021-03,2021,3,133590.0
38.21 Montagu Private Equity LLP,2021-04,2021,4,177340.0
38.21 Montagu Private Equity LLP,2021-05,2021,5,177340.0
38.21 Montagu Private Equity LLP,2021-06,2021,6,177340.0
38.21 Montagu Private Equity LLP,2021-07,2021,7,200000.0
38.21 Montagu Private Equity LLP,2021-08,2021,8,200000.0
38.21 Montagu Private Equity LLP,2021-09,2021,9,200000.0
38.21 Montagu Private Equity LLP,2021-10,2021,10,211720.0
38.21 Montagu Private Equity LLP,2021-11,2021,11,211720.0
38.21 Montagu Private Equity LLP,2021-12,2021,12,211720.0
38.21 Montagu Private Equity LLP,2022-01,2022,1,176560.0
38.21 Montagu Private Equity LLP,2022-02,2022,2,176560.0
38.21 Montagu Private Equity LLP,2022-03,2022,3,176560.0
38.21 Montagu Private Equity LLP,2022-04,2022,4,150000.0
38.21 Montagu Private Equity LLP,2022-05,2022,5,150000.0
38.21 Montagu Private Equity LLP,2022-06,2022,6,150000.0
38.21 Montagu Private Equity LLP,2022-07,2022,7,120310.0
38.21 Montagu Private Equity LLP,2022-08,2022,8,120310.0
38.21 Montagu Private Equity LLP,2022-09,2022,9,120310.0
38.21 Montagu Private Equity LLP,2022-10,2022,10,102340.0
38.21 Montagu Private Equity LLP,2022-11,2022,11,102340.0
38.21 Montagu Private Equity LLP,2022-12,2022,12,102340.0
38.21 Montagu Private Equity LLP,2023-01,2023,1,78120.0
38.21 Montagu Private Equity LLP,2023-02,2023,2,78120.0
38.21 Montagu Private Equity LLP,2023-03,2023,3,78120.0
38.21 Montagu Private Equity LLP,2023-04,2023,4,127340.0
38.21 Montagu Private Equity LLP,2023-05,2023,5,127340.0
38.21 Montagu Private Equity LLP,2023-06,2023,6,127340.0
38.21 Montagu Private Equity LLP,2023-07,2023,7,132030.0
38.21 Montagu Private Equity LLP,2023-08,2023,8,132030.0
38.21 Montagu Private Equity LLP,2023-09,2023,9,132030.0
38.21 Montagu Private Equity LLP,2023-10,2023,10,122660.0
38.21 Montagu Private Equity LLP,2023-11,2023,11,122660.0
38.21 Montagu Private Equity LLP,2023-12,2023,12,122660.0
38.21 Montagu Private Equity LLP,2024-01,2024,1,64840.0
38.21 Montagu Private Equity LLP,2024-02,2024,2,64840.0
38.21 Montagu Private Equity LLP,2024-03,2024,3,64840.0
38.21 Montagu Private Equity LLP,2024-04,2024,4,150000.0
38.21 Montagu Private Equity LLP,2024-05,2024,5,150000.0
38.21 Montagu Private Equity LLP,2024-06,2024,6,150000.0
38.21 Montagu Private Equity LLP,2024-07,2024,7,117190.0
38.21 Montagu Private Equity LLP,2024-08,2024,8,117190.0
38.21 Montagu Private Equity LLP,2024-09,2024,9,117190.0
38.21 Montagu Private Equity LLP,2024-10,2024,10,102340.0
38.21 Montagu Private Equity LLP,2024-11,2024,11,102340.0
38.21 Montagu Private Equity LLP,2024-12,2024,12,102340.0
38.21 Montagu Private Equity LLP,2025-01,2025,1,88280.0
38.21 Montagu Private Equity LLP,2025-02,2025,2,88280.0
38.21 Montagu Private Equity LLP,2025-03,2025,3,88280.0
38.21 Montagu Private Equity LLP,2025-04,2025,4,87500.0
38.21 Montagu Private Equity LLP,2025-05,2025,5,87500.0
38.21 Montagu Private Equity LLP,2025-06,2025,6,87500.0
38.21 Montagu Private Equity LLP,2025-07,2025,7,87500.0
38.21 Montagu Private Equity LLP,2025-08,2025,8,87500.0
38.21 Montagu Private Equity LLP,2025-09,2025,9,87500.0
38.21 Montagu Private Equity LLP,2025-10,2025,10,87500.0
38.22 Invesco Ltd,2016-04,2016,4,31480.0
38.22 Invesco Ltd,2016-05,2016,5,31480.0
38.22 Invesco Ltd,2016-06,2016,6,31480.0
38.22 Invesco Ltd,2016-07,2016,7,35930.0
38.22 Invesco Ltd,2016-08,2016,8,35930.0
38.22 Invesco Ltd,2016-09,2016,9,35930.0
38.22 Invesco Ltd,2016-10,2016,10,30740.0
38.22 Invesco Ltd,2016-11,2016,11,30740.0
38.22 Invesco Ltd,2016-12,2016,12,30740.0
38.22 Invesco Ltd,2017-01,2017,1,25560.0
38.22 Invesco Ltd,2017-02,2017,2,25560.0
38.22 Invesco Ltd,2017-03,2017,3,25560.0
38.22 Invesco Ltd,2017-04,2017,4,20000.0
38.22 Invesco Ltd,2017-05,2017,5,20000.0
38.22 Invesco Ltd,2017-06,2017,6,20000.0
38.22 Invesco Ltd,2017-07,2017,7,13330.0
38.22 Invesco Ltd,2017-08,2017,8,13330.0
38.22 Invesco Ltd,2017-09,2017,9,13330.0
38.22 Invesco Ltd,2017-10,2017,10,9630.0
38.22 Invesco Ltd,2017-11,2017,11,9630.0
38.22 Invesco Ltd,2017-12,2017,12,9630.0
38.22 Invesco Ltd,2018-01,2018,1,20000.0
38.22 Invesco Ltd,2018-02,2018,2,20000.0
38.22 Invesco Ltd,2018-03,2018,3,20000.0
38.22 Invesco Ltd,2018-04,2018,4,31850.0
38.22 Invesco Ltd,2018-05,2018,5,31850.0
38.22 Invesco Ltd,2018-06,2018,6,31850.0
38.22 Invesco Ltd,2018-07,2018,7,20000.0
38.22 Invesco Ltd,2018-08,2018,8,20000.0
38.22 Invesco Ltd,2018-09,2018,9,20000.0
38.22 Invesco Ltd,2018-10,2018,10,20000.0
38.22 Invesco Ltd,2018-11,2018,11,20000.0
38.22 Invesco Ltd,2018-12,2018,12,20000.0
38.22 Invesco Ltd,2019-01,2019,1,20000.0
38.22 Invesco Ltd,2019-02,2019,2,20000.0
38.22 Invesco Ltd,2019-03,2019,3,20000.0
38.22 Invesco Ltd,2019-04,2019,4,20000.0
38.22 Invesco Ltd,2019-05,2019,5,20000.0
38.22 Invesco Ltd,2019-06,2019,6,20000.0
38.22 Invesco Ltd,2019-07,2019,7,53700.0
38.22 Invesco Ltd,2019-08,2019,8,53700.0
38.22 Invesco Ltd,2019-09,2019,9,53700.0
38.22 Invesco Ltd,2019-10,2019,10,49260.0
38.22 Invesco Ltd,2019-11,2019,11,49260.0
38.22 Invesco Ltd,2019-12,2019,12,49260.0
38.22 Invesco Ltd,2020-01,2020,1,44070.0
38.22 Invesco Ltd,2020-02,2020,2,44070.0
38.22 Invesco Ltd,2020-03,2020,3,44070.0
38.22 Invesco Ltd,2020-04,2020,4,70740.0
38.22 Invesco Ltd,2020-05,2020,5,70740.0
38.22 Invesco Ltd,2020-06,2020,6,70740.0
38.22 Invesco Ltd,2020-07,2020,7,69260.0
38.22 Invesco Ltd,2020-08,2020,8,69260.0
38.22 Invesco Ltd,2020-09,2020,9,69260.0
38.22 Invesco Ltd,2020-10,2020,10,60000.0
38.22 Invesco Ltd,2020-11,2020,11,60000.0
38.22 Invesco Ltd,2020-12,2020,12,60000.0
38.22 Invesco Ltd,2021-01,2021,1,79260.0
38.22 Invesco Ltd,2021-02,2021,2,79260.0
38.22 Invesco Ltd,2021-03,2021,3,79260.0
38.22 Invesco Ltd,2021-04,2021,4,110000.0
38.22 Invesco Ltd,2021-05,2021,5,110000.0
38.22 Invesco Ltd,2021-06,2021,6,110000.0
38.22 Invesco Ltd,2021-07,2021,7,79260.0
38.22 Invesco Ltd,2021-08,2021,8,79260.0
38.22 Invesco Ltd,2021-09,2021,9,79260.0
38.22 Invesco Ltd,2021-10,2021,10,72960.0
38.22 Invesco Ltd,2021-11,2021,11,72960.0
38.22 Invesco Ltd,2021-12,2021,12,72960.0
38.22 Invesco Ltd,2022-01,2022,1,60000.0
38.22 Invesco Ltd,2022-02,2022,2,60000.0
38.22 Invesco Ltd,2022-03,2022,3,60000.0
38.22 Invesco Ltd,2022-04,2022,4,55190.0
38.22 Invesco Ltd,2022-05,2022,5,55190.0
38.22 Invesco Ltd,2022-06,2022,6,55190.0
38.22 Invesco Ltd,2022-07,2022,7,63700.0
38.22 Invesco Ltd,2022-08,2022,8,63700.0
38.22 Invesco Ltd,2022-09,2022,9,63700.0
38.22 Invesco Ltd,2022-10,2022,10,60000.0
38.22 Invesco Ltd,2022-11,2022,11,60000.0
38.22 Invesco Ltd,2022-12,2022,12,60000.0
38.22 Invesco Ltd,2023-01,2023,1,73700.0
38.22 Invesco Ltd,2023-02,2023,2,73700.0
38.22 Invesco Ltd,2023-03,2023,3,73700.0
38.22 Invesco Ltd,2023-04,2023,4,65560.0
38.22 Invesco Ltd,2023-05,2023,5,65560.0
38.22 Invesco Ltd,2023-06,2023,6,65560.0
38.22 Invesco Ltd,2023-07,2023,7,73700.0
38.22 Invesco Ltd,2023-08,2023,8,73700.0
38.22 Invesco Ltd,2023-09,2023,9,73700.0
38.22 Invesco Ltd,2023-10,2023,10,54810.0
38.22 Invesco Ltd,2023-11,2023,11,54810.0
38.22 Invesco Ltd,2023-12,2023,12,54810.0
38.22 Invesco Ltd,2024-01,2024,1,53330.0
38.22 Invesco Ltd,2024-02,2024,2,53330.0
38.22 Invesco Ltd,2024-03,2024,3,53330.0
38.22 Invesco Ltd,2024-04,2024,4,73700.0
38.22 Invesco Ltd,2024-05,2024,5,73700.0
38.22 Invesco Ltd,2024-06,2024,6,73700.0
38.22 Invesco Ltd,2024-07,2024,7,71480.0
38.22 Invesco Ltd,2024-08,2024,8,71480.0
38.22 Invesco Ltd,2024-09,2024,9,71480.0
38.22 Invesco Ltd,2024-10,2024,10,79260.0
38.22 Invesco Ltd,2024-11,2024,11,79260.0
38.22 Invesco Ltd,2024-12,2024,12,79260.0
38.22 Invesco Ltd,2025-01,2025,1,79260.0
38.22 Invesco Ltd,2025-02,2025,2,79260.0
38.22 Invesco Ltd,2025-03,2025,3,79260.0
38.22 Invesco Ltd,2025-04,2025,4,98520.0
38.22 Invesco Ltd,2025-05,2025,5,98520.0
38.22 Invesco Ltd,2025-06,2025,6,98520.0
38.22 Invesco Ltd,2025-07,2025,7,87410.0
38.22 Invesco Ltd,2025-08,2025,8,87410.0
38.22 Invesco Ltd,2025-09,2025,9,87410.0
38.22 Invesco Ltd,2025-10,2025,10,86300.0
38.23 Calvert Investment Management Inc,2008-07,2008,7,68220.0
38.23 Calvert Investment Management Inc,2008-08,2008,8,68220.0
38.23 Calvert Investment Management Inc,2008-09,2008,9,68220.0
38.23 Calvert Investment Management Inc,2008-10,2008,10,68220.0
38.23 Calvert Investment Management Inc,2008-11,2008,11,68220.0
38.23 Calvert Investment Management Inc,2008-12,2008,12,68220.0
38.23 Calvert Investment Management Inc,2009-01,2009,1,68220.0
38.23 Calvert Investment Management Inc,2009-02,2009,2,68220.0
38.23 Calvert Investment Management Inc,2009-03,2009,3,68220.0
38.23 Calvert Investment Management Inc,2009-04,2009,4,68220.0
38.23 Calvert Investment Management Inc,2009-05,2009,5,68220.0
38.23 Calvert Investment Management Inc,2009-06,2009,6,68220.0
38.23 Calvert Investment Management Inc,2009-07,2009,7,68220.0
38.23 Calvert Investment Management Inc,2009-08,2009,8,68220.0
38.23 Calvert Investment Management Inc,2009-09,2009,9,68220.0
38.23 Calvert Investment Management Inc,2009-10,2009,10,68220.0
38.23 Calvert Investment Management Inc,2009-11,2009,11,68220.0
38.23 Calvert Investment Management Inc,2009-12,2009,12,68220.0
38.23 Calvert Investment Management Inc,2010-01,2010,1,68220.0
38.23 Calvert Investment Management Inc,2010-02,2010,2,68220.0
38.23 Calvert Investment Management Inc,2010-03,2010,3,68220.0
38.23 Calvert Investment Management Inc,2010-04,2010,4,68220.0
38.23 Calvert Investment Management Inc,2010-05,2010,5,68220.0
38.23 Calvert Investment Management Inc,2010-06,2010,6,68220.0
38.23 Calvert Investment Management Inc,2010-07,2010,7,68220.0
38.23 Calvert Investment Management Inc,2010-08,2010,8,68220.0
38.23 Calvert Investment Management Inc,2010-09,2010,9,68220.0
38.23 Calvert Investment Management Inc,2010-10,2010,10,68220.0
38.23 Calvert Investment Management Inc,2010-11,2010,11,68220.0
38.23 Calvert Investment Management Inc,2010-12,2010,12,68220.0
38.23 Calvert Investment Management Inc,2011-01,2011,1,68220.0
38.23 Calvert Investment Management Inc,2011-02,2011,2,68220.0
38.23 Calvert Investment Management Inc,2011-03,2011,3,68220.0
38.23 Calvert Investment Management Inc,2011-04,2011,4,68220.0
38.23 Calvert Investment Management Inc,2011-05,2011,5,68220.0
38.23 Calvert Investment Management Inc,2011-06,2011,6,68220.0
38.23 Calvert Investment Management Inc,2011-07,2011,7,68220.0
38.23 Calvert Investment Management Inc,2011-08,2011,8,68220.0
38.23 Calvert Investment Management Inc,2011-09,2011,9,68220.0
38.23 Calvert Investment Management Inc,2011-10,2011,10,68220.0
38.23 Calvert Investment Management Inc,2011-11,2011,11,68220.0
38.23 Calvert Investment Management Inc,2011-12,2011,12,68220.0
38.23 Calvert Investment Management Inc,2012-01,2012,1,68220.0
38.23 Calvert Investment Management Inc,2012-02,2012,2,68220.0
38.23 Calvert Investment Management Inc,2012-03,2012,3,68220.0
38.23 Calvert Investment Management Inc,2012-04,2012,4,68220.0
38.23 Calvert Investment Management Inc,2012-05,2012,5,68220.0
38.23 Calvert Investment Management Inc,2012-06,2012,6,68220.0
38.23 Calvert Investment Management Inc,2012-07,2012,7,68220.0
38.23 Calvert Investment Management Inc,2012-08,2012,8,68220.0
38.23 Calvert Investment Management Inc,2012-09,2012,9,68220.0
38.23 Calvert Investment Management Inc,2012-10,2012,10,68220.0
38.23 Calvert Investment Management Inc,2012-11,2012,11,68220.0
38.23 Calvert Investment Management Inc,2012-12,2012,12,68220.0
38.23 Calvert Investment Management Inc,2013-01,2013,1,68220.0
38.23 Calvert Investment Management Inc,2013-02,2013,2,68220.0
38.23 Calvert Investment Management Inc,2013-03,2013,3,68220.0
38.23 Calvert Investment Management Inc,2013-04,2013,4,68220.0
38.23 Calvert Investment Management Inc,2013-05,2013,5,68220.0
38.23 Calvert Investment Management Inc,2013-06,2013,6,68220.0
38.23 Calvert Investment Management Inc,2013-07,2013,7,68220.0
38.23 Calvert Investment Management Inc,2013-08,2013,8,68220.0
38.23 Calvert Investment Management Inc,2013-09,2013,9,68220.0
38.23 Calvert Investment Management Inc,2013-10,2013,10,68220.0
38.23 Calvert Investment Management Inc,2013-11,2013,11,68220.0
38.23 Calvert Investment Management Inc,2013-12,2013,12,68220.0
38.23 Calvert Investment Management Inc,2014-01,2014,1,68220.0
38.23 Calvert Investment Management Inc,2014-02,2014,2,68220.0
38.23 Calvert Investment Management Inc,2014-03,2014,3,68220.0
38.23 Calvert Investment Management Inc,2014-04,2014,4,68220.0
38.23 Calvert Investment Management Inc,2014-05,2014,5,68220.0
38.23 Calvert Investment Management Inc,2014-06,2014,6,68220.0
38.23 Calvert Investment Management Inc,2014-07,2014,7,68220.0
38.23 Calvert Investment Management Inc,2014-08,2014,8,68220.0
38.23 Calvert Investment Management Inc,2014-09,2014,9,68220.0
38.23 Calvert Investment Management Inc,2014-10,2014,10,68220.0
38.23 Calvert Investment Management Inc,2014-11,2014,11,68220.0
38.23 Calvert Investment Management Inc,2014-12,2014,12,68220.0
38.23 Calvert Investment Management Inc,2015-01,2015,1,68220.0
38.23 Calvert Investment Management Inc,2015-02,2015,2,68220.0
38.23 Calvert Investment Management Inc,2015-03,2015,3,68220.0
38.23 Calvert Investment Management Inc,2015-04,2015,4,68220.0
38.23 Calvert Investment Management Inc,2015-05,2015,5,68220.0
38.23 Calvert Investment Management Inc,2015-06,2015,6,68220.0
38.23 Calvert Investment Management Inc,2015-07,2015,7,68220.0
38.23 Calvert Investment Management Inc,2015-08,2015,8,68220.0
38.23 Calvert Investment Management Inc,2015-09,2015,9,68220.0
38.23 Calvert Investment Management Inc,2015-10,2015,10,68220.0
38.23 Calvert Investment Management Inc,2015-11,2015,11,68220.0
38.23 Calvert Investment Management Inc,2015-12,2015,12,68220.0
38.23 Calvert Investment Management Inc,2016-01,2016,1,68220.0
38.23 Calvert Investment Management Inc,2016-02,2016,2,68220.0
38.23 Calvert Investment Management Inc,2016-03,2016,3,68220.0
38.23 Calvert Investment Management Inc,2016-04,2016,4,68220.0
38.23 Calvert Investment Management Inc,2016-05,2016,5,68220.0
38.23 Calvert Investment Management Inc,2016-06,2016,6,68220.0
38.23 Calvert Investment Management Inc,2016-07,2016,7,68220.0
38.23 Calvert Investment Management Inc,2016-08,2016,8,68220.0
38.23 Calvert Investment Management Inc,2016-09,2016,9,68220.0
38.23 Calvert Investment Management Inc,2016-10,2016,10,68220.0
38.23 Calvert Investment Management Inc,2016-11,2016,11,68220.0
38.23 Calvert Investment Management Inc,2016-12,2016,12,68220.0
38.23 Calvert Investment Management Inc,2017-01,2017,1,68220.0
38.23 Calvert Investment Management Inc,2017-02,2017,2,68220.0
38.23 Calvert Investment Management Inc,2017-03,2017,3,68220.0
38.23 Calvert Investment Management Inc,2017-04,2017,4,68220.0
38.23 Calvert Investment Management Inc,2017-05,2017,5,68220.0
38.23 Calvert Investment Management Inc,2017-06,2017,6,68220.0
38.23 Calvert Investment Management Inc,2017-07,2017,7,68220.0
38.23 Calvert Investment Management Inc,2017-08,2017,8,68220.0
38.23 Calvert Investment Management Inc,2017-09,2017,9,68220.0
38.23 Calvert Investment Management Inc,2017-10,2017,10,68220.0
38.23 Calvert Investment Management Inc,2017-11,2017,11,68220.0
38.23 Calvert Investment Management Inc,2017-12,2017,12,68220.0
38.23 Calvert Investment Management Inc,2018-01,2018,1,68220.0
38.23 Calvert Investment Management Inc,2018-02,2018,2,68220.0
38.23 Calvert Investment Management Inc,2018-03,2018,3,68220.0
38.23 Calvert Investment Management Inc,2018-04,2018,4,68220.0
38.23 Calvert Investment Management Inc,2018-05,2018,5,68220.0
38.23 Calvert Investment Management Inc,2018-06,2018,6,68220.0
38.23 Calvert Investment Management Inc,2018-07,2018,7,68220.0
38.23 Calvert Investment Management Inc,2018-08,2018,8,68220.0
38.23 Calvert Investment Management Inc,2018-09,2018,9,68220.0
38.23 Calvert Investment Management Inc,2018-10,2018,10,68220.0
38.23 Calvert Investment Management Inc,2018-11,2018,11,68220.0
38.23 Calvert Investment Management Inc,2018-12,2018,12,68220.0
38.23 Calvert Investment Management Inc,2019-01,2019,1,68220.0
38.23 Calvert Investment Management Inc,2019-02,2019,2,68220.0
38.23 Calvert Investment Management Inc,2019-03,2019,3,68220.0
38.23 Calvert Investment Management Inc,2019-04,2019,4,68220.0
38.23 Calvert Investment Management Inc,2019-05,2019,5,68220.0
38.23 Calvert Investment Management Inc,2019-06,2019,6,68220.0
38.23 Calvert Investment Management Inc,2019-07,2019,7,68220.0
38.23 Calvert Investment Management Inc,2019-08,2019,8,68220.0
38.23 Calvert Investment Management Inc,2019-09,2019,9,68220.0
38.23 Calvert Investment Management Inc,2019-10,2019,10,68220.0
38.23 Calvert Investment Management Inc,2019-11,2019,11,68220.0
38.23 Calvert Investment Management Inc,2019-12,2019,12,68220.0
38.23 Calvert Investment Management Inc,2020-01,2020,1,68220.0
38.23 Calvert Investment Management Inc,2020-02,2020,2,68220.0
38.23 Calvert Investment Management Inc,2020-03,2020,3,68220.0
38.23 Calvert Investment Management Inc,2020-04,2020,4,68220.0
38.23 Calvert Investment Management Inc,2020-05,2020,5,68220.0
38.23 Calvert Investment Management Inc,2020-06,2020,6,68220.0
38.23 Calvert Investment Management Inc,2020-07,2020,7,68220.0
