filename,x_label,y_value
cropped_page_56.png,2020.10,3.1k
cropped_page_56.png,2021.01,3.1k
cropped_page_56.png,2021.04,3.1k
cropped_page_56.png,2021.07,3.1k
cropped_page_56.png,2021.10,3.1k
cropped_page_56.png,2022.01,3.1k
cropped_page_56.png,2022.04,3.1k
cropped_page_56.png,2022.07,3.1k
cropped_page_56.png,2022.10,3.1k
cropped_page_56.png,2023.01,3.1k
cropped_page_56.png,2023.04,3.1k
cropped_page_56.png,2023.07,3.1k
cropped_page_56.png,2023.10,3.1k
cropped_page_56.png,2024.01,3.1k
cropped_page_56.png,2024.04,3.1k
cropped_page_56.png,2024.07,3.1k
cropped_page_56.png,2024.10,3.1k
cropped_page_56.png,2025.01,3.1k
cropped_page_56.png,2025.04,3.1k
cropped_page_56.png,2025.07,3.1k
cropped_page_56.png,2025.10,3.1k
cropped_page_57.png,2018.07,19.10k
cropped_page_57.png,2018.10,19.10k
cropped_page_57.png,2019.01,19.03k
cropped_page_57.png,2019.04,19.03k
cropped_page_57.png,2019.07,18.96k
cropped_page_57.png,2019.10,19.10k
cropped_page_57.png,2020.01,18.69k
cropped_page_57.png,2020.04,0
cropped_page_57.png,2020.07,0
cropped_page_57.png,2020.10,0
cropped_page_57.png,2021.01,0
cropped_page_57.png,2021.04,0
cropped_page_57.png,2021.07,0
cropped_page_57.png,2021.10,0
cropped_page_57.png,2022.01,64
cropped_page_57.png,2022.04,64
cropped_page_57.png,2022.07,829
cropped_page_57.png,2022.10,829
cropped_page_57.png,2022.13,1.80k
cropped_page_57.png,2023.01,1.80k
cropped_page_57.png,2023.04,1.80k
cropped_page_57.png,2023.07,1.80k
cropped_page_57.png,2024.01,2.22k
cropped_page_57.png,2024.04,2.15k
cropped_page_57.png,2024.07,2.15k
cropped_page_57.png,2024.10,2.22k
cropped_page_57.png,2025.01,2.08k
cropped_page_57.png,2025.04,2.22k
cropped_page_57.png,2025.07,2.15k
cropped_page_57.png,2025.10,2.22k
cropped_page_58.png,2016.07,126.36k
cropped_page_58.png,2016.10,113.64k
cropped_page_58.png,2017.01,100k
cropped_page_58.png,2017.04,100k
cropped_page_58.png,2017.07,84.55k
cropped_page_58.png,2017.10,100k
cropped_page_58.png,2018.01,100k
cropped_page_58.png,2018.04,100k
cropped_page_58.png,2018.07,250k
cropped_page_58.png,2018.10,224.55k
cropped_page_58.png,2019.01,190.00k
cropped_page_58.png,2019.04,170.00k
cropped_page_58.png,2019.07,70.00k
cropped_page_58.png,2019.10,60.00k
cropped_page_58.png,2020.01,60.00k
cropped_page_58.png,2020.04,50k
cropped_page_58.png,2020.07,127.27k
cropped_page_58.png,2020.10,114.55k
cropped_page_58.png,2021.01,160.91k
cropped_page_58.png,2021.04,150k
cropped_page_58.png,2021.07,164.55k
cropped_page_58.png,2021.10,167.27k
cropped_page_58.png,2022.01,6.36k
cropped_page_58.png,2022.04,7.27k
cropped_page_58.png,2022.07,10.00k
cropped_page_58.png,2022.10,11.82k
cropped_page_58.png,2023.01,1.82k
cropped_page_58.png,2023.04,0
cropped_page_58.png,2023.07,1.82k
cropped_page_58.png,2023.10,4.55k
cropped_page_58.png,2024.01,0
cropped_page_58.png,2024.04,0
cropped_page_58.png,2024.07,0
cropped_page_58.png,2024.10,0
cropped_page_58.png,2025.01,0
cropped_page_58.png,2025.04,0
cropped_page_58.png,2025.07,0
cropped_page_58.png,2025.10,0
cropped_page_59.png,2017.07,0
cropped_page_59.png,2017.10,0
cropped_page_59.png,2018.01,0
cropped_page_59.png,2018.04,0
cropped_page_59.png,2018.07,0
cropped_page_59.png,2018.10,0
cropped_page_59.png,2019.01,0
cropped_page_59.png,2019.04,1.25k
cropped_page_59.png,2019.07,0
cropped_page_59.png,2019.10,1.25k
cropped_page_59.png,2020.01,3.75k
cropped_page_59.png,2020.04,0
cropped_page_59.png,2020.07,0
cropped_page_59.png,2020.10,0
cropped_page_59.png,2021.01,50k
cropped_page_59.png,2021.04,238.75k
cropped_page_59.png,2021.07,200k
cropped_page_59.png,2021.10,200k
cropped_page_59.png,2022.01,171.25k
cropped_page_59.png,2022.04,191.25k
cropped_page_59.png,2022.07,200k
cropped_page_59.png,2022.10,200k
cropped_page_59.png,2023.01,192.50k
cropped_page_59.png,2023.04,328.75k
cropped_page_59.png,2023.07,100k
cropped_page_59.png,2023.10,100k
cropped_page_59.png,2024.01,150k
cropped_page_59.png,2024.04,150k
cropped_page_59.png,2024.07,150k
cropped_page_59.png,2024.10,0
cropped_page_59.png,2025.01,0
cropped_page_59.png,2025.04,0
cropped_page_59.png,2025.07,0
cropped_page_59.png,2025.10,0
